,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur
25132,Cavalier Logistics,6,1.0,5,1.0,4,0.0132289126513726
25133,Cavalier Logistics,6,1.0,5,1.0,5,0.0282064441029714
25134,Cavalier Logistics,6,1.0,5,1.0,6,0.0086872455444295
25135,Cavalier Logistics,6,1.0,5,1.0,7,0.0046999605827403
25136,Cavalier Logistics,6,1.0,5,1.0,8,0.0036178833712256
25137,Cavalier Logistics,6,1.0,5,1.0,9,0.0039502997997184
25138,Cavalier Logistics,6,1.0,5,1.0,10,0.0143229565887786
25139,Cavalier Logistics,6,1.0,5,1.0,11,0.0011337374650254
25140,Cavalier Logistics,6,1.0,5,1.0,12,0.0071291270542272
25141,Cavalier Logistics,6,1.0,5,1.0,13,0.0343583830891204
25142,Cavalier Logistics,6,1.0,5,1.0,14,0.0099048220781301
25143,Cavalier Logistics,6,1.0,5,1.0,15,0.0632457822174093
25144,Cavalier Logistics,6,1.0,5,1.0,16,0.0823746584294746
25145,Cavalier Logistics,6,1.0,5,1.0,17,0.1808468685048946
25146,Cavalier Logistics,6,1.0,5,1.0,18,0.2128328172573408
25147,Cavalier Logistics,6,1.0,5,1.0,19,0.1054517696519128
25148,Cavalier Logistics,6,1.0,5,1.0,20,0.1354900233057945
25149,Cavalier Logistics,6,1.0,5,1.0,21,0.0461636277974292
25150,Cavalier Logistics,6,1.0,5,1.0,22,0.0106196064569011
25151,Cavalier Logistics,6,1.0,5,1.0,23,0.0
25152,Cavalier Logistics,6,1.0,6,1.0,0,0.0
25153,Cavalier Logistics,6,1.0,6,1.0,1,0.0
25154,Cavalier Logistics,6,1.0,6,1.0,2,0.0180718626981917
25155,Cavalier Logistics,6,1.0,6,1.0,3,0.0156632113529111
25156,Cavalier Logistics,6,1.0,6,1.0,4,0.0132289126513726
25157,Cavalier Logistics,6,1.0,6,1.0,5,0.0282064441029714
25158,Cavalier Logistics,6,1.0,6,1.0,6,0.0086872455444295
25159,Cavalier Logistics,6,1.0,6,1.0,7,0.0046999605827403
25160,Cavalier Logistics,6,1.0,6,1.0,8,0.0036178833712256
25161,Cavalier Logistics,6,1.0,6,1.0,9,0.0039502997997184
25162,Cavalier Logistics,6,1.0,6,1.0,10,0.0143229565887786
25163,Cavalier Logistics,6,1.0,6,1.0,11,0.0011337374650254
25164,Cavalier Logistics,6,1.0,6,1.0,12,0.0071291270542272
25165,Cavalier Logistics,6,1.0,6,1.0,13,0.0343583830891204
25166,Cavalier Logistics,6,1.0,6,1.0,14,0.0099048220781301
25167,Cavalier Logistics,6,1.0,6,1.0,15,0.0632457822174093
25168,Cavalier Logistics,6,1.0,6,1.0,16,0.0823746584294746
25169,Cavalier Logistics,6,1.0,6,1.0,17,0.1808468685048946
25170,Cavalier Logistics,6,1.0,6,1.0,18,0.2128328172573408
25171,Cavalier Logistics,6,1.0,6,1.0,19,0.1054517696519128
25172,Cavalier Logistics,6,1.0,6,1.0,20,0.1354900233057945
25173,Cavalier Logistics,6,1.0,6,1.0,21,0.0461636277974292
25174,Cavalier Logistics,6,1.0,6,1.0,22,0.0106196064569011
25175,Cavalier Logistics,6,1.0,6,1.0,23,0.0
25176,Cavalier Logistics,6,1.0,7,1.0,0,0.0
25177,Cavalier Logistics,6,1.0,7,1.0,1,0.0
25178,Cavalier Logistics,6,1.0,7,1.0,2,0.0180718626981917
25179,Cavalier Logistics,6,1.0,7,1.0,3,0.0156632113529111
25180,Cavalier Logistics,6,1.0,7,1.0,4,0.0132289126513726
25181,Cavalier Logistics,6,1.0,7,1.0,5,0.0282064441029714
25182,Cavalier Logistics,6,1.0,7,1.0,6,0.0086872455444295
25183,Cavalier Logistics,6,1.0,7,1.0,7,0.0046999605827403
25184,Cavalier Logistics,6,1.0,7,1.0,8,0.0036178833712256
25185,Cavalier Logistics,6,1.0,7,1.0,9,0.0039502997997184
25186,Cavalier Logistics,6,1.0,7,1.0,10,0.0143229565887786
25187,Cavalier Logistics,6,1.0,7,1.0,11,0.0011337374650254
25188,Cavalier Logistics,6,1.0,7,1.0,12,0.0071291270542272
25189,Cavalier Logistics,6,1.0,7,1.0,13,0.0343583830891204
25190,Cavalier Logistics,6,1.0,7,1.0,14,0.0099048220781301
25191,Cavalier Logistics,6,1.0,7,1.0,15,0.0632457822174093
25192,Cavalier Logistics,6,1.0,7,1.0,16,0.0823746584294746
25193,Cavalier Logistics,6,1.0,7,1.0,17,0.1808468685048946
25194,Cavalier Logistics,6,1.0,7,1.0,18,0.2128328172573408
25195,Cavalier Logistics,6,1.0,7,1.0,19,0.1054517696519128
25196,Cavalier Logistics,6,1.0,7,1.0,20,0.1354900233057945
25197,Cavalier Logistics,6,1.0,7,1.0,21,0.0461636277974292
25198,Cavalier Logistics,6,1.0,7,1.0,22,0.0106196064569011
25199,Cavalier Logistics,6,1.0,7,1.0,23,0.0
25200,Cavalier Logistics,7,1.0,1,1.0,0,0.0
25201,Cavalier Logistics,7,1.0,1,1.0,1,0.0
25202,Cavalier Logistics,7,1.0,1,1.0,2,0.0180718626981917
25203,Cavalier Logistics,7,1.0,1,1.0,3,0.0156632113529111
25204,Cavalier Logistics,7,1.0,1,1.0,4,0.0132289126513726
25205,Cavalier Logistics,7,1.0,1,1.0,5,0.0282064441029714
25206,Cavalier Logistics,7,1.0,1,1.0,6,0.0086872455444295
25207,Cavalier Logistics,7,1.0,1,1.0,7,0.0046999605827403
25208,Cavalier Logistics,7,1.0,1,1.0,8,0.0036178833712256
25209,Cavalier Logistics,7,1.0,1,1.0,9,0.0039502997997184
25210,Cavalier Logistics,7,1.0,1,1.0,10,0.0143229565887786
25211,Cavalier Logistics,7,1.0,1,1.0,11,0.0011337374650254
25212,Cavalier Logistics,7,1.0,1,1.0,12,0.0071291270542272
25213,Cavalier Logistics,7,1.0,1,1.0,13,0.0343583830891204
25214,Cavalier Logistics,7,1.0,1,1.0,14,0.0099048220781301
25215,Cavalier Logistics,7,1.0,1,1.0,15,0.0632457822174093
25216,Cavalier Logistics,7,1.0,1,1.0,16,0.0823746584294746
25217,Cavalier Logistics,7,1.0,1,1.0,17,0.1808468685048946
25218,Cavalier Logistics,7,1.0,1,1.0,18,0.2128328172573408
25219,Cavalier Logistics,7,1.0,1,1.0,19,0.1054517696519128
25220,Cavalier Logistics,7,1.0,1,1.0,20,0.1354900233057945
25221,Cavalier Logistics,7,1.0,1,1.0,21,0.0461636277974292
25222,Cavalier Logistics,7,1.0,1,1.0,22,0.0106196064569011
25223,Cavalier Logistics,7,1.0,1,1.0,23,0.0
25224,Cavalier Logistics,7,1.0,2,1.0,0,0.0
25225,Cavalier Logistics,7,1.0,2,1.0,1,0.0
25226,Cavalier Logistics,7,1.0,2,1.0,2,0.0180718626981917
25227,Cavalier Logistics,7,1.0,2,1.0,3,0.0156632113529111
25228,Cavalier Logistics,7,1.0,2,1.0,4,0.0132289126513726
25229,Cavalier Logistics,7,1.0,2,1.0,5,0.0282064441029714
25230,Cavalier Logistics,7,1.0,2,1.0,6,0.0086872455444295
25231,Cavalier Logistics,7,1.0,2,1.0,7,0.0046999605827403
25232,Cavalier Logistics,7,1.0,2,1.0,8,0.0036178833712256
25233,Cavalier Logistics,7,1.0,2,1.0,9,0.0039502997997184
25234,Cavalier Logistics,7,1.0,2,1.0,10,0.0143229565887786
25235,Cavalier Logistics,7,1.0,2,1.0,11,0.0011337374650254
25236,Cavalier Logistics,7,1.0,2,1.0,12,0.0071291270542272
25237,Cavalier Logistics,7,1.0,2,1.0,13,0.0343583830891204
25238,Cavalier Logistics,7,1.0,2,1.0,14,0.0099048220781301
25239,Cavalier Logistics,7,1.0,2,1.0,15,0.0632457822174093
25240,Cavalier Logistics,7,1.0,2,1.0,16,0.0823746584294746
25241,Cavalier Logistics,7,1.0,2,1.0,17,0.1808468685048946
25242,Cavalier Logistics,7,1.0,2,1.0,18,0.2128328172573408
25243,Cavalier Logistics,7,1.0,2,1.0,19,0.1054517696519128
25244,Cavalier Logistics,7,1.0,2,1.0,20,0.1354900233057945
25245,Cavalier Logistics,7,1.0,2,1.0,21,0.0461636277974292
25246,Cavalier Logistics,7,1.0,2,1.0,22,0.0106196064569011
25247,Cavalier Logistics,7,1.0,2,1.0,23,0.0
25248,Cavalier Logistics,7,1.0,3,1.0,0,0.0
25249,Cavalier Logistics,7,1.0,3,1.0,1,0.0
25250,Cavalier Logistics,7,1.0,3,1.0,2,0.0180718626981917
25251,Cavalier Logistics,7,1.0,3,1.0,3,0.0156632113529111
25252,Cavalier Logistics,7,1.0,3,1.0,4,0.0132289126513726
25253,Cavalier Logistics,7,1.0,3,1.0,5,0.0282064441029714
25254,Cavalier Logistics,7,1.0,3,1.0,6,0.0086872455444295
25255,Cavalier Logistics,7,1.0,3,1.0,7,0.0046999605827403
25256,Cavalier Logistics,7,1.0,3,1.0,8,0.0036178833712256
25257,Cavalier Logistics,7,1.0,3,1.0,9,0.0039502997997184
25258,Cavalier Logistics,7,1.0,3,1.0,10,0.0143229565887786
25259,Cavalier Logistics,7,1.0,3,1.0,11,0.0011337374650254
25260,Cavalier Logistics,7,1.0,3,1.0,12,0.0071291270542272
25261,Cavalier Logistics,7,1.0,3,1.0,13,0.0343583830891204
25262,Cavalier Logistics,7,1.0,3,1.0,14,0.0099048220781301
25263,Cavalier Logistics,7,1.0,3,1.0,15,0.0632457822174093
25264,Cavalier Logistics,7,1.0,3,1.0,16,0.0823746584294746
25265,Cavalier Logistics,7,1.0,3,1.0,17,0.1808468685048946
25266,Cavalier Logistics,7,1.0,3,1.0,18,0.2128328172573408
25267,Cavalier Logistics,7,1.0,3,1.0,19,0.1054517696519128
25268,Cavalier Logistics,7,1.0,3,1.0,20,0.1354900233057945
25269,Cavalier Logistics,7,1.0,3,1.0,21,0.0461636277974292
25270,Cavalier Logistics,7,1.0,3,1.0,22,0.0106196064569011
25271,Cavalier Logistics,7,1.0,3,1.0,23,0.0
25272,Cavalier Logistics,7,1.0,4,1.0,0,0.0
25273,Cavalier Logistics,7,1.0,4,1.0,1,0.0
25274,Cavalier Logistics,7,1.0,4,1.0,2,0.0180718626981917
25275,Cavalier Logistics,7,1.0,4,1.0,3,0.0156632113529111
25276,Cavalier Logistics,7,1.0,4,1.0,4,0.0132289126513726
25277,Cavalier Logistics,7,1.0,4,1.0,5,0.0282064441029714
25278,Cavalier Logistics,7,1.0,4,1.0,6,0.0086872455444295
25279,Cavalier Logistics,7,1.0,4,1.0,7,0.0046999605827403
25280,Cavalier Logistics,7,1.0,4,1.0,8,0.0036178833712256
25281,Cavalier Logistics,7,1.0,4,1.0,9,0.0039502997997184
25282,Cavalier Logistics,7,1.0,4,1.0,10,0.0143229565887786
25283,Cavalier Logistics,7,1.0,4,1.0,11,0.0011337374650254
25284,Cavalier Logistics,7,1.0,4,1.0,12,0.0071291270542272
25285,Cavalier Logistics,7,1.0,4,1.0,13,0.0343583830891204
25286,Cavalier Logistics,7,1.0,4,1.0,14,0.0099048220781301
25287,Cavalier Logistics,7,1.0,4,1.0,15,0.0632457822174093
25288,Cavalier Logistics,7,1.0,4,1.0,16,0.0823746584294746
25289,Cavalier Logistics,7,1.0,4,1.0,17,0.1808468685048946
25290,Cavalier Logistics,7,1.0,4,1.0,18,0.2128328172573408
25291,Cavalier Logistics,7,1.0,4,1.0,19,0.1054517696519128
25292,Cavalier Logistics,7,1.0,4,1.0,20,0.1354900233057945
25293,Cavalier Logistics,7,1.0,4,1.0,21,0.0461636277974292
25294,Cavalier Logistics,7,1.0,4,1.0,22,0.0106196064569011
25295,Cavalier Logistics,7,1.0,4,1.0,23,0.0
25296,Cavalier Logistics,7,1.0,5,1.0,0,0.0
25297,Cavalier Logistics,7,1.0,5,1.0,1,0.0
25298,Cavalier Logistics,7,1.0,5,1.0,2,0.0180718626981917
25299,Cavalier Logistics,7,1.0,5,1.0,3,0.0156632113529111
25300,Cavalier Logistics,7,1.0,5,1.0,4,0.0132289126513726
25301,Cavalier Logistics,7,1.0,5,1.0,5,0.0282064441029714
25302,Cavalier Logistics,7,1.0,5,1.0,6,0.0086872455444295
25303,Cavalier Logistics,7,1.0,5,1.0,7,0.0046999605827403
25304,Cavalier Logistics,7,1.0,5,1.0,8,0.0036178833712256
25305,Cavalier Logistics,7,1.0,5,1.0,9,0.0039502997997184
25306,Cavalier Logistics,7,1.0,5,1.0,10,0.0143229565887786
25307,Cavalier Logistics,7,1.0,5,1.0,11,0.0011337374650254
25308,Cavalier Logistics,7,1.0,5,1.0,12,0.0071291270542272
25309,Cavalier Logistics,7,1.0,5,1.0,13,0.0343583830891204
25310,Cavalier Logistics,7,1.0,5,1.0,14,0.0099048220781301
25311,Cavalier Logistics,7,1.0,5,1.0,15,0.0632457822174093
25312,Cavalier Logistics,7,1.0,5,1.0,16,0.0823746584294746
25313,Cavalier Logistics,7,1.0,5,1.0,17,0.1808468685048946
25314,Cavalier Logistics,7,1.0,5,1.0,18,0.2128328172573408
25315,Cavalier Logistics,7,1.0,5,1.0,19,0.1054517696519128
25316,Cavalier Logistics,7,1.0,5,1.0,20,0.1354900233057945
25317,Cavalier Logistics,7,1.0,5,1.0,21,0.0461636277974292
25318,Cavalier Logistics,7,1.0,5,1.0,22,0.0106196064569011
25319,Cavalier Logistics,7,1.0,5,1.0,23,0.0
25320,Cavalier Logistics,7,1.0,6,1.0,0,0.0
25321,Cavalier Logistics,7,1.0,6,1.0,1,0.0
25322,Cavalier Logistics,7,1.0,6,1.0,2,0.0180718626981917
25323,Cavalier Logistics,7,1.0,6,1.0,3,0.0156632113529111
25324,Cavalier Logistics,7,1.0,6,1.0,4,0.0132289126513726
25325,Cavalier Logistics,7,1.0,6,1.0,5,0.0282064441029714
25326,Cavalier Logistics,7,1.0,6,1.0,6,0.0086872455444295
25327,Cavalier Logistics,7,1.0,6,1.0,7,0.0046999605827403
25328,Cavalier Logistics,7,1.0,6,1.0,8,0.0036178833712256
25329,Cavalier Logistics,7,1.0,6,1.0,9,0.0039502997997184
25330,Cavalier Logistics,7,1.0,6,1.0,10,0.0143229565887786
25331,Cavalier Logistics,7,1.0,6,1.0,11,0.0011337374650254
25332,Cavalier Logistics,7,1.0,6,1.0,12,0.0071291270542272
25333,Cavalier Logistics,7,1.0,6,1.0,13,0.0343583830891204
25334,Cavalier Logistics,7,1.0,6,1.0,14,0.0099048220781301
25335,Cavalier Logistics,7,1.0,6,1.0,15,0.0632457822174093
25336,Cavalier Logistics,7,1.0,6,1.0,16,0.0823746584294746
25337,Cavalier Logistics,7,1.0,6,1.0,17,0.1808468685048946
25338,Cavalier Logistics,7,1.0,6,1.0,18,0.2128328172573408
25339,Cavalier Logistics,7,1.0,6,1.0,19,0.1054517696519128
25340,Cavalier Logistics,7,1.0,6,1.0,20,0.1354900233057945
25341,Cavalier Logistics,7,1.0,6,1.0,21,0.0461636277974292
25342,Cavalier Logistics,7,1.0,6,1.0,22,0.0106196064569011
25343,Cavalier Logistics,7,1.0,6,1.0,23,0.0
25344,Cavalier Logistics,7,1.0,7,1.0,0,0.0
25345,Cavalier Logistics,7,1.0,7,1.0,1,0.0
25346,Cavalier Logistics,7,1.0,7,1.0,2,0.0180718626981917
25347,Cavalier Logistics,7,1.0,7,1.0,3,0.0156632113529111
25348,Cavalier Logistics,7,1.0,7,1.0,4,0.0132289126513726
25349,Cavalier Logistics,7,1.0,7,1.0,5,0.0282064441029714
25350,Cavalier Logistics,7,1.0,7,1.0,6,0.0086872455444295
25351,Cavalier Logistics,7,1.0,7,1.0,7,0.0046999605827403
25352,Cavalier Logistics,7,1.0,7,1.0,8,0.0036178833712256
25353,Cavalier Logistics,7,1.0,7,1.0,9,0.0039502997997184
25354,Cavalier Logistics,7,1.0,7,1.0,10,0.0143229565887786
25355,Cavalier Logistics,7,1.0,7,1.0,11,0.0011337374650254
25356,Cavalier Logistics,7,1.0,7,1.0,12,0.0071291270542272
25357,Cavalier Logistics,7,1.0,7,1.0,13,0.0343583830891204
25358,Cavalier Logistics,7,1.0,7,1.0,14,0.0099048220781301
25359,Cavalier Logistics,7,1.0,7,1.0,15,0.0632457822174093
25360,Cavalier Logistics,7,1.0,7,1.0,16,0.0823746584294746
25361,Cavalier Logistics,7,1.0,7,1.0,17,0.1808468685048946
25362,Cavalier Logistics,7,1.0,7,1.0,18,0.2128328172573408
25363,Cavalier Logistics,7,1.0,7,1.0,19,0.1054517696519128
25364,Cavalier Logistics,7,1.0,7,1.0,20,0.1354900233057945
25365,Cavalier Logistics,7,1.0,7,1.0,21,0.0461636277974292
25366,Cavalier Logistics,7,1.0,7,1.0,22,0.0106196064569011
25367,Cavalier Logistics,7,1.0,7,1.0,23,0.0
25368,Cavalier Logistics,8,1.0,1,1.0,0,0.0
25369,Cavalier Logistics,8,1.0,1,1.0,1,0.0
25370,Cavalier Logistics,8,1.0,1,1.0,2,0.0180718626981917
25371,Cavalier Logistics,8,1.0,1,1.0,3,0.0156632113529111
25372,Cavalier Logistics,8,1.0,1,1.0,4,0.0132289126513726
25373,Cavalier Logistics,8,1.0,1,1.0,5,0.0282064441029714
25374,Cavalier Logistics,8,1.0,1,1.0,6,0.0086872455444295
25375,Cavalier Logistics,8,1.0,1,1.0,7,0.0046999605827403
25376,Cavalier Logistics,8,1.0,1,1.0,8,0.0036178833712256
25377,Cavalier Logistics,8,1.0,1,1.0,9,0.0039502997997184
25378,Cavalier Logistics,8,1.0,1,1.0,10,0.0143229565887786
25379,Cavalier Logistics,8,1.0,1,1.0,11,0.0011337374650254
25380,Cavalier Logistics,8,1.0,1,1.0,12,0.0071291270542272
25381,Cavalier Logistics,8,1.0,1,1.0,13,0.0343583830891204
25382,Cavalier Logistics,8,1.0,1,1.0,14,0.0099048220781301
25383,Cavalier Logistics,8,1.0,1,1.0,15,0.0632457822174093
25384,Cavalier Logistics,8,1.0,1,1.0,16,0.0823746584294746
25385,Cavalier Logistics,8,1.0,1,1.0,17,0.1808468685048946
25386,Cavalier Logistics,8,1.0,1,1.0,18,0.2128328172573408
25387,Cavalier Logistics,8,1.0,1,1.0,19,0.1054517696519128
25388,Cavalier Logistics,8,1.0,1,1.0,20,0.1354900233057945
25389,Cavalier Logistics,8,1.0,1,1.0,21,0.0461636277974292
25390,Cavalier Logistics,8,1.0,1,1.0,22,0.0106196064569011
25391,Cavalier Logistics,8,1.0,1,1.0,23,0.0
25392,Cavalier Logistics,8,1.0,2,1.0,0,0.0
25393,Cavalier Logistics,8,1.0,2,1.0,1,0.0
25394,Cavalier Logistics,8,1.0,2,1.0,2,0.0180718626981917
25395,Cavalier Logistics,8,1.0,2,1.0,3,0.0156632113529111
25396,Cavalier Logistics,8,1.0,2,1.0,4,0.0132289126513726
25397,Cavalier Logistics,8,1.0,2,1.0,5,0.0282064441029714
25398,Cavalier Logistics,8,1.0,2,1.0,6,0.0086872455444295
25399,Cavalier Logistics,8,1.0,2,1.0,7,0.0046999605827403
25400,Cavalier Logistics,8,1.0,2,1.0,8,0.0036178833712256
25401,Cavalier Logistics,8,1.0,2,1.0,9,0.0039502997997184
25402,Cavalier Logistics,8,1.0,2,1.0,10,0.0143229565887786
25403,Cavalier Logistics,8,1.0,2,1.0,11,0.0011337374650254
25404,Cavalier Logistics,8,1.0,2,1.0,12,0.0071291270542272
25405,Cavalier Logistics,8,1.0,2,1.0,13,0.0343583830891204
25406,Cavalier Logistics,8,1.0,2,1.0,14,0.0099048220781301
25407,Cavalier Logistics,8,1.0,2,1.0,15,0.0632457822174093
25408,Cavalier Logistics,8,1.0,2,1.0,16,0.0823746584294746
25409,Cavalier Logistics,8,1.0,2,1.0,17,0.1808468685048946
25410,Cavalier Logistics,8,1.0,2,1.0,18,0.2128328172573408
25411,Cavalier Logistics,8,1.0,2,1.0,19,0.1054517696519128
25412,Cavalier Logistics,8,1.0,2,1.0,20,0.1354900233057945
25413,Cavalier Logistics,8,1.0,2,1.0,21,0.0461636277974292
25414,Cavalier Logistics,8,1.0,2,1.0,22,0.0106196064569011
25415,Cavalier Logistics,8,1.0,2,1.0,23,0.0
25416,Cavalier Logistics,8,1.0,3,1.0,0,0.0
25417,Cavalier Logistics,8,1.0,3,1.0,1,0.0
25418,Cavalier Logistics,8,1.0,3,1.0,2,0.0180718626981917
25419,Cavalier Logistics,8,1.0,3,1.0,3,0.0156632113529111
25420,Cavalier Logistics,8,1.0,3,1.0,4,0.0132289126513726
25421,Cavalier Logistics,8,1.0,3,1.0,5,0.0282064441029714
25422,Cavalier Logistics,8,1.0,3,1.0,6,0.0086872455444295
25423,Cavalier Logistics,8,1.0,3,1.0,7,0.0046999605827403
25424,Cavalier Logistics,8,1.0,3,1.0,8,0.0036178833712256
25425,Cavalier Logistics,8,1.0,3,1.0,9,0.0039502997997184
25426,Cavalier Logistics,8,1.0,3,1.0,10,0.0143229565887786
25427,Cavalier Logistics,8,1.0,3,1.0,11,0.0011337374650254
25428,Cavalier Logistics,8,1.0,3,1.0,12,0.0071291270542272
25429,Cavalier Logistics,8,1.0,3,1.0,13,0.0343583830891204
25430,Cavalier Logistics,8,1.0,3,1.0,14,0.0099048220781301
25431,Cavalier Logistics,8,1.0,3,1.0,15,0.0632457822174093
25432,Cavalier Logistics,8,1.0,3,1.0,16,0.0823746584294746
25433,Cavalier Logistics,8,1.0,3,1.0,17,0.1808468685048946
25434,Cavalier Logistics,8,1.0,3,1.0,18,0.2128328172573408
25435,Cavalier Logistics,8,1.0,3,1.0,19,0.1054517696519128
25436,Cavalier Logistics,8,1.0,3,1.0,20,0.1354900233057945
25437,Cavalier Logistics,8,1.0,3,1.0,21,0.0461636277974292
25438,Cavalier Logistics,8,1.0,3,1.0,22,0.0106196064569011
25439,Cavalier Logistics,8,1.0,3,1.0,23,0.0
25440,Cavalier Logistics,8,1.0,4,1.0,0,0.0
25441,Cavalier Logistics,8,1.0,4,1.0,1,0.0
25442,Cavalier Logistics,8,1.0,4,1.0,2,0.0180718626981917
25443,Cavalier Logistics,8,1.0,4,1.0,3,0.0156632113529111
25444,Cavalier Logistics,8,1.0,4,1.0,4,0.0132289126513726
25445,Cavalier Logistics,8,1.0,4,1.0,5,0.0282064441029714
25446,Cavalier Logistics,8,1.0,4,1.0,6,0.0086872455444295
25447,Cavalier Logistics,8,1.0,4,1.0,7,0.0046999605827403
25448,Cavalier Logistics,8,1.0,4,1.0,8,0.0036178833712256
25449,Cavalier Logistics,8,1.0,4,1.0,9,0.0039502997997184
25450,Cavalier Logistics,8,1.0,4,1.0,10,0.0143229565887786
25451,Cavalier Logistics,8,1.0,4,1.0,11,0.0011337374650254
25452,Cavalier Logistics,8,1.0,4,1.0,12,0.0071291270542272
25453,Cavalier Logistics,8,1.0,4,1.0,13,0.0343583830891204
25454,Cavalier Logistics,8,1.0,4,1.0,14,0.0099048220781301
25455,Cavalier Logistics,8,1.0,4,1.0,15,0.0632457822174093
25456,Cavalier Logistics,8,1.0,4,1.0,16,0.0823746584294746
25457,Cavalier Logistics,8,1.0,4,1.0,17,0.1808468685048946
25458,Cavalier Logistics,8,1.0,4,1.0,18,0.2128328172573408
25459,Cavalier Logistics,8,1.0,4,1.0,19,0.1054517696519128
25460,Cavalier Logistics,8,1.0,4,1.0,20,0.1354900233057945
25461,Cavalier Logistics,8,1.0,4,1.0,21,0.0461636277974292
25462,Cavalier Logistics,8,1.0,4,1.0,22,0.0106196064569011
25463,Cavalier Logistics,8,1.0,4,1.0,23,0.0
25464,Cavalier Logistics,8,1.0,5,1.0,0,0.0
25465,Cavalier Logistics,8,1.0,5,1.0,1,0.0
25466,Cavalier Logistics,8,1.0,5,1.0,2,0.0180718626981917
25467,Cavalier Logistics,8,1.0,5,1.0,3,0.0156632113529111
25468,Cavalier Logistics,8,1.0,5,1.0,4,0.0132289126513726
25469,Cavalier Logistics,8,1.0,5,1.0,5,0.0282064441029714
25470,Cavalier Logistics,8,1.0,5,1.0,6,0.0086872455444295
25471,Cavalier Logistics,8,1.0,5,1.0,7,0.0046999605827403
25472,Cavalier Logistics,8,1.0,5,1.0,8,0.0036178833712256
25473,Cavalier Logistics,8,1.0,5,1.0,9,0.0039502997997184
25474,Cavalier Logistics,8,1.0,5,1.0,10,0.0143229565887786
25475,Cavalier Logistics,8,1.0,5,1.0,11,0.0011337374650254
25476,Cavalier Logistics,8,1.0,5,1.0,12,0.0071291270542272
25477,Cavalier Logistics,8,1.0,5,1.0,13,0.0343583830891204
25478,Cavalier Logistics,8,1.0,5,1.0,14,0.0099048220781301
25479,Cavalier Logistics,8,1.0,5,1.0,15,0.0632457822174093
25480,Cavalier Logistics,8,1.0,5,1.0,16,0.0823746584294746
25481,Cavalier Logistics,8,1.0,5,1.0,17,0.1808468685048946
25482,Cavalier Logistics,8,1.0,5,1.0,18,0.2128328172573408
25483,Cavalier Logistics,8,1.0,5,1.0,19,0.1054517696519128
25484,Cavalier Logistics,8,1.0,5,1.0,20,0.1354900233057945
25485,Cavalier Logistics,8,1.0,5,1.0,21,0.0461636277974292
25486,Cavalier Logistics,8,1.0,5,1.0,22,0.0106196064569011
25487,Cavalier Logistics,8,1.0,5,1.0,23,0.0
25488,Cavalier Logistics,8,1.0,6,1.0,0,0.0
25489,Cavalier Logistics,8,1.0,6,1.0,1,0.0
25490,Cavalier Logistics,8,1.0,6,1.0,2,0.0180718626981917
25491,Cavalier Logistics,8,1.0,6,1.0,3,0.0156632113529111
25492,Cavalier Logistics,8,1.0,6,1.0,4,0.0132289126513726
25493,Cavalier Logistics,8,1.0,6,1.0,5,0.0282064441029714
25494,Cavalier Logistics,8,1.0,6,1.0,6,0.0086872455444295
25495,Cavalier Logistics,8,1.0,6,1.0,7,0.0046999605827403
25496,Cavalier Logistics,8,1.0,6,1.0,8,0.0036178833712256
25497,Cavalier Logistics,8,1.0,6,1.0,9,0.0039502997997184
25498,Cavalier Logistics,8,1.0,6,1.0,10,0.0143229565887786
25499,Cavalier Logistics,8,1.0,6,1.0,11,0.0011337374650254
25500,Cavalier Logistics,8,1.0,6,1.0,12,0.0071291270542272
25501,Cavalier Logistics,8,1.0,6,1.0,13,0.0343583830891204
25502,Cavalier Logistics,8,1.0,6,1.0,14,0.0099048220781301
25503,Cavalier Logistics,8,1.0,6,1.0,15,0.0632457822174093
25504,Cavalier Logistics,8,1.0,6,1.0,16,0.0823746584294746
25505,Cavalier Logistics,8,1.0,6,1.0,17,0.1808468685048946
25506,Cavalier Logistics,8,1.0,6,1.0,18,0.2128328172573408
25507,Cavalier Logistics,8,1.0,6,1.0,19,0.1054517696519128
25508,Cavalier Logistics,8,1.0,6,1.0,20,0.1354900233057945
25509,Cavalier Logistics,8,1.0,6,1.0,21,0.0461636277974292
25510,Cavalier Logistics,8,1.0,6,1.0,22,0.0106196064569011
25511,Cavalier Logistics,8,1.0,6,1.0,23,0.0
25512,Cavalier Logistics,8,1.0,7,1.0,0,0.0
25513,Cavalier Logistics,8,1.0,7,1.0,1,0.0
25514,Cavalier Logistics,8,1.0,7,1.0,2,0.0180718626981917
25515,Cavalier Logistics,8,1.0,7,1.0,3,0.0156632113529111
25516,Cavalier Logistics,8,1.0,7,1.0,4,0.0132289126513726
25517,Cavalier Logistics,8,1.0,7,1.0,5,0.0282064441029714
25518,Cavalier Logistics,8,1.0,7,1.0,6,0.0086872455444295
25519,Cavalier Logistics,8,1.0,7,1.0,7,0.0046999605827403
25520,Cavalier Logistics,8,1.0,7,1.0,8,0.0036178833712256
25521,Cavalier Logistics,8,1.0,7,1.0,9,0.0039502997997184
25522,Cavalier Logistics,8,1.0,7,1.0,10,0.0143229565887786
25523,Cavalier Logistics,8,1.0,7,1.0,11,0.0011337374650254
25524,Cavalier Logistics,8,1.0,7,1.0,12,0.0071291270542272
25525,Cavalier Logistics,8,1.0,7,1.0,13,0.0343583830891204
