,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur,Probability Uur Smart0,Probability Uur Smart1
26835,Post+ B.V.,4,1.0,6,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26836,Post+ B.V.,4,1.0,6,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26837,Post+ B.V.,4,1.0,6,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26838,Post+ B.V.,4,1.0,6,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26839,Post+ B.V.,4,1.0,6,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26840,Post+ B.V.,4,1.0,6,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26841,Post+ B.V.,4,1.0,6,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26842,Post+ B.V.,4,1.0,6,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26843,Post+ B.V.,4,1.0,6,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26844,Post+ B.V.,4,1.0,6,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26845,Post+ B.V.,4,1.0,6,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26846,Post+ B.V.,4,1.0,6,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26847,Post+ B.V.,4,1.0,6,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26848,Post+ B.V.,4,1.0,6,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26849,Post+ B.V.,4,1.0,6,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26850,Post+ B.V.,4,1.0,6,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26851,Post+ B.V.,4,1.0,6,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26852,Post+ B.V.,4,1.0,6,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26853,Post+ B.V.,4,1.0,6,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26854,Post+ B.V.,4,1.0,6,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26855,Post+ B.V.,4,1.0,6,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26856,Post+ B.V.,4,1.0,7,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26857,Post+ B.V.,4,1.0,7,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26858,Post+ B.V.,4,1.0,7,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26859,Post+ B.V.,4,1.0,7,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26860,Post+ B.V.,4,1.0,7,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26861,Post+ B.V.,4,1.0,7,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26862,Post+ B.V.,4,1.0,7,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26863,Post+ B.V.,4,1.0,7,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26864,Post+ B.V.,4,1.0,7,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26865,Post+ B.V.,4,1.0,7,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26866,Post+ B.V.,4,1.0,7,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26867,Post+ B.V.,4,1.0,7,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26868,Post+ B.V.,4,1.0,7,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26869,Post+ B.V.,4,1.0,7,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26870,Post+ B.V.,4,1.0,7,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26871,Post+ B.V.,4,1.0,7,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26872,Post+ B.V.,4,1.0,7,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26873,Post+ B.V.,4,1.0,7,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26874,Post+ B.V.,4,1.0,7,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26875,Post+ B.V.,4,1.0,7,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26876,Post+ B.V.,4,1.0,7,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26877,Post+ B.V.,4,1.0,7,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26878,Post+ B.V.,4,1.0,7,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26879,Post+ B.V.,4,1.0,7,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26880,Post+ B.V.,5,1.0,1,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26881,Post+ B.V.,5,1.0,1,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26882,Post+ B.V.,5,1.0,1,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26883,Post+ B.V.,5,1.0,1,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26884,Post+ B.V.,5,1.0,1,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26885,Post+ B.V.,5,1.0,1,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26886,Post+ B.V.,5,1.0,1,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26887,Post+ B.V.,5,1.0,1,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26888,Post+ B.V.,5,1.0,1,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26889,Post+ B.V.,5,1.0,1,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26890,Post+ B.V.,5,1.0,1,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26891,Post+ B.V.,5,1.0,1,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26892,Post+ B.V.,5,1.0,1,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26893,Post+ B.V.,5,1.0,1,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26894,Post+ B.V.,5,1.0,1,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26895,Post+ B.V.,5,1.0,1,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26896,Post+ B.V.,5,1.0,1,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26897,Post+ B.V.,5,1.0,1,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26898,Post+ B.V.,5,1.0,1,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26899,Post+ B.V.,5,1.0,1,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26900,Post+ B.V.,5,1.0,1,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26901,Post+ B.V.,5,1.0,1,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26902,Post+ B.V.,5,1.0,1,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26903,Post+ B.V.,5,1.0,1,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26904,Post+ B.V.,5,1.0,2,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26905,Post+ B.V.,5,1.0,2,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26906,Post+ B.V.,5,1.0,2,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26907,Post+ B.V.,5,1.0,2,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26908,Post+ B.V.,5,1.0,2,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26909,Post+ B.V.,5,1.0,2,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26910,Post+ B.V.,5,1.0,2,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26911,Post+ B.V.,5,1.0,2,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26912,Post+ B.V.,5,1.0,2,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26913,Post+ B.V.,5,1.0,2,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26914,Post+ B.V.,5,1.0,2,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26915,Post+ B.V.,5,1.0,2,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26916,Post+ B.V.,5,1.0,2,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26917,Post+ B.V.,5,1.0,2,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26918,Post+ B.V.,5,1.0,2,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26919,Post+ B.V.,5,1.0,2,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26920,Post+ B.V.,5,1.0,2,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26921,Post+ B.V.,5,1.0,2,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26922,Post+ B.V.,5,1.0,2,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26923,Post+ B.V.,5,1.0,2,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26924,Post+ B.V.,5,1.0,2,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26925,Post+ B.V.,5,1.0,2,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26926,Post+ B.V.,5,1.0,2,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26927,Post+ B.V.,5,1.0,2,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26928,Post+ B.V.,5,1.0,3,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26929,Post+ B.V.,5,1.0,3,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26930,Post+ B.V.,5,1.0,3,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26931,Post+ B.V.,5,1.0,3,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26932,Post+ B.V.,5,1.0,3,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26933,Post+ B.V.,5,1.0,3,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26934,Post+ B.V.,5,1.0,3,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26935,Post+ B.V.,5,1.0,3,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26936,Post+ B.V.,5,1.0,3,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26937,Post+ B.V.,5,1.0,3,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26938,Post+ B.V.,5,1.0,3,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26939,Post+ B.V.,5,1.0,3,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26940,Post+ B.V.,5,1.0,3,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26941,Post+ B.V.,5,1.0,3,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26942,Post+ B.V.,5,1.0,3,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26943,Post+ B.V.,5,1.0,3,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26944,Post+ B.V.,5,1.0,3,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26945,Post+ B.V.,5,1.0,3,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26946,Post+ B.V.,5,1.0,3,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26947,Post+ B.V.,5,1.0,3,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26948,Post+ B.V.,5,1.0,3,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26949,Post+ B.V.,5,1.0,3,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26950,Post+ B.V.,5,1.0,3,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26951,Post+ B.V.,5,1.0,3,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26952,Post+ B.V.,5,1.0,4,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26953,Post+ B.V.,5,1.0,4,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26954,Post+ B.V.,5,1.0,4,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26955,Post+ B.V.,5,1.0,4,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26956,Post+ B.V.,5,1.0,4,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26957,Post+ B.V.,5,1.0,4,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26958,Post+ B.V.,5,1.0,4,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26959,Post+ B.V.,5,1.0,4,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26960,Post+ B.V.,5,1.0,4,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26961,Post+ B.V.,5,1.0,4,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26962,Post+ B.V.,5,1.0,4,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26963,Post+ B.V.,5,1.0,4,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26964,Post+ B.V.,5,1.0,4,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26965,Post+ B.V.,5,1.0,4,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26966,Post+ B.V.,5,1.0,4,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26967,Post+ B.V.,5,1.0,4,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26968,Post+ B.V.,5,1.0,4,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26969,Post+ B.V.,5,1.0,4,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26970,Post+ B.V.,5,1.0,4,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26971,Post+ B.V.,5,1.0,4,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26972,Post+ B.V.,5,1.0,4,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26973,Post+ B.V.,5,1.0,4,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26974,Post+ B.V.,5,1.0,4,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26975,Post+ B.V.,5,1.0,4,1.0,23,0.0,0.0410614397981484,0.0609691756841019
26976,Post+ B.V.,5,1.0,5,1.0,0,0.0,0.0223966530687821,0.0611542639966294
26977,Post+ B.V.,5,1.0,5,1.0,1,0.0,0.0107871822875869,0.0611021969756856
26978,Post+ B.V.,5,1.0,5,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
26979,Post+ B.V.,5,1.0,5,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
26980,Post+ B.V.,5,1.0,5,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
26981,Post+ B.V.,5,1.0,5,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
26982,Post+ B.V.,5,1.0,5,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
26983,Post+ B.V.,5,1.0,5,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
26984,Post+ B.V.,5,1.0,5,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
26985,Post+ B.V.,5,1.0,5,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
26986,Post+ B.V.,5,1.0,5,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
26987,Post+ B.V.,5,1.0,5,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
26988,Post+ B.V.,5,1.0,5,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
26989,Post+ B.V.,5,1.0,5,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
26990,Post+ B.V.,5,1.0,5,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
26991,Post+ B.V.,5,1.0,5,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
26992,Post+ B.V.,5,1.0,5,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
26993,Post+ B.V.,5,1.0,5,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
26994,Post+ B.V.,5,1.0,5,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
26995,Post+ B.V.,5,1.0,5,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
26996,Post+ B.V.,5,1.0,5,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
26997,Post+ B.V.,5,1.0,5,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
26998,Post+ B.V.,5,1.0,5,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
26999,Post+ B.V.,5,1.0,5,1.0,23,0.0,0.0410614397981484,0.0609691756841019
27000,Post+ B.V.,5,1.0,6,1.0,0,0.0,0.0223966530687821,0.0611542639966294
27001,Post+ B.V.,5,1.0,6,1.0,1,0.0,0.0107871822875869,0.0611021969756856
27002,Post+ B.V.,5,1.0,6,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
27003,Post+ B.V.,5,1.0,6,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
27004,Post+ B.V.,5,1.0,6,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
27005,Post+ B.V.,5,1.0,6,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
27006,Post+ B.V.,5,1.0,6,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
27007,Post+ B.V.,5,1.0,6,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
27008,Post+ B.V.,5,1.0,6,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
27009,Post+ B.V.,5,1.0,6,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
27010,Post+ B.V.,5,1.0,6,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
27011,Post+ B.V.,5,1.0,6,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
27012,Post+ B.V.,5,1.0,6,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
27013,Post+ B.V.,5,1.0,6,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
27014,Post+ B.V.,5,1.0,6,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
27015,Post+ B.V.,5,1.0,6,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
27016,Post+ B.V.,5,1.0,6,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
27017,Post+ B.V.,5,1.0,6,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
27018,Post+ B.V.,5,1.0,6,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
27019,Post+ B.V.,5,1.0,6,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
27020,Post+ B.V.,5,1.0,6,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
27021,Post+ B.V.,5,1.0,6,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
27022,Post+ B.V.,5,1.0,6,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
27023,Post+ B.V.,5,1.0,6,1.0,23,0.0,0.0410614397981484,0.0609691756841019
27024,Post+ B.V.,5,1.0,7,1.0,0,0.0,0.0223966530687821,0.0611542639966294
27025,Post+ B.V.,5,1.0,7,1.0,1,0.0,0.0107871822875869,0.0611021969756856
27026,Post+ B.V.,5,1.0,7,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
27027,Post+ B.V.,5,1.0,7,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
27028,Post+ B.V.,5,1.0,7,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
27029,Post+ B.V.,5,1.0,7,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
27030,Post+ B.V.,5,1.0,7,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
27031,Post+ B.V.,5,1.0,7,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
27032,Post+ B.V.,5,1.0,7,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
27033,Post+ B.V.,5,1.0,7,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
27034,Post+ B.V.,5,1.0,7,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
27035,Post+ B.V.,5,1.0,7,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
27036,Post+ B.V.,5,1.0,7,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
27037,Post+ B.V.,5,1.0,7,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
27038,Post+ B.V.,5,1.0,7,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
27039,Post+ B.V.,5,1.0,7,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
27040,Post+ B.V.,5,1.0,7,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
27041,Post+ B.V.,5,1.0,7,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
27042,Post+ B.V.,5,1.0,7,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
27043,Post+ B.V.,5,1.0,7,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
27044,Post+ B.V.,5,1.0,7,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
27045,Post+ B.V.,5,1.0,7,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
27046,Post+ B.V.,5,1.0,7,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
27047,Post+ B.V.,5,1.0,7,1.0,23,0.0,0.0410614397981484,0.0609691756841019
27048,Post+ B.V.,6,1.0,1,1.0,0,0.0,0.0223966530687821,0.0611542639966294
27049,Post+ B.V.,6,1.0,1,1.0,1,0.0,0.0107871822875869,0.0611021969756856
27050,Post+ B.V.,6,1.0,1,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
27051,Post+ B.V.,6,1.0,1,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
27052,Post+ B.V.,6,1.0,1,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
27053,Post+ B.V.,6,1.0,1,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
27054,Post+ B.V.,6,1.0,1,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
27055,Post+ B.V.,6,1.0,1,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
27056,Post+ B.V.,6,1.0,1,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
27057,Post+ B.V.,6,1.0,1,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
27058,Post+ B.V.,6,1.0,1,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
27059,Post+ B.V.,6,1.0,1,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
27060,Post+ B.V.,6,1.0,1,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
27061,Post+ B.V.,6,1.0,1,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
27062,Post+ B.V.,6,1.0,1,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
27063,Post+ B.V.,6,1.0,1,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
27064,Post+ B.V.,6,1.0,1,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
27065,Post+ B.V.,6,1.0,1,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
27066,Post+ B.V.,6,1.0,1,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
27067,Post+ B.V.,6,1.0,1,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
27068,Post+ B.V.,6,1.0,1,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
27069,Post+ B.V.,6,1.0,1,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
27070,Post+ B.V.,6,1.0,1,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
27071,Post+ B.V.,6,1.0,1,1.0,23,0.0,0.0410614397981484,0.0609691756841019
27072,Post+ B.V.,6,1.0,2,1.0,0,0.0,0.0223966530687821,0.0611542639966294
27073,Post+ B.V.,6,1.0,2,1.0,1,0.0,0.0107871822875869,0.0611021969756856
27074,Post+ B.V.,6,1.0,2,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
27075,Post+ B.V.,6,1.0,2,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
27076,Post+ B.V.,6,1.0,2,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
27077,Post+ B.V.,6,1.0,2,1.0,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
27078,Post+ B.V.,6,1.0,2,1.0,6,0.0086872455444295,0.00692848644751,0.0264883605304416
27079,Post+ B.V.,6,1.0,2,1.0,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
27080,Post+ B.V.,6,1.0,2,1.0,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
27081,Post+ B.V.,6,1.0,2,1.0,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
27082,Post+ B.V.,6,1.0,2,1.0,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
27083,Post+ B.V.,6,1.0,2,1.0,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
27084,Post+ B.V.,6,1.0,2,1.0,12,0.0071291270542272,0.0240452156869825,0.023998181641239
27085,Post+ B.V.,6,1.0,2,1.0,13,0.0343583830891204,0.0386824502775727,0.029756531579905
27086,Post+ B.V.,6,1.0,2,1.0,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
27087,Post+ B.V.,6,1.0,2,1.0,15,0.0632457822174093,0.0670233886430069,0.032480486491574
27088,Post+ B.V.,6,1.0,2,1.0,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
27089,Post+ B.V.,6,1.0,2,1.0,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
27090,Post+ B.V.,6,1.0,2,1.0,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
27091,Post+ B.V.,6,1.0,2,1.0,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
27092,Post+ B.V.,6,1.0,2,1.0,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
27093,Post+ B.V.,6,1.0,2,1.0,21,0.0461636277974292,0.0848258000746033,0.060325033549769
27094,Post+ B.V.,6,1.0,2,1.0,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
27095,Post+ B.V.,6,1.0,2,1.0,23,0.0,0.0410614397981484,0.0609691756841019
27096,Post+ B.V.,6,1.0,3,1.0,0,0.0,0.0223966530687821,0.0611542639966294
27097,Post+ B.V.,6,1.0,3,1.0,1,0.0,0.0107871822875869,0.0611021969756856
27098,Post+ B.V.,6,1.0,3,1.0,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
27099,Post+ B.V.,6,1.0,3,1.0,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
27100,Post+ B.V.,6,1.0,3,1.0,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
